Username,Team,Age_Range,Gender,Grade,Travel_Time,Special_Feature
28280,Relashio,50-59,Female,E,60-89,
10775,Relashio,50-59,Female,E,60-89,
14667,Relashio,50-59,Female,E,30-59,
22909,Mobilicorpus,30-39,Male,E,180+,
12494,Relashio,50-59,Male,E,0-29,
24792,Mobilicorpus,<20,Female,E,0-29,
24240,Reparo,20-29,Female,E,150-179,
26525,Relashio,20-29,Male,E,30-59,
26556,Relashio,20-29,Male,E,30-59,
28494,Relashio,30-39,Female,E,180+,
15049,Relashio,20-29,Female,E,150-179,
17359,Relashio,30-39,Male,E,180+,
15023,Relashio,20-29,Female,E,0-29,
10337,Relashio,40-49,Male,E,120-149,
28122,Oppugno,40-49,NULL,E,30-59,
25187,Deprimo,20-29,Female,E,120-149,
10430,Deprimo,40-49,Female,E,30-59,
16952,Deprimo,40-49,Male,E,60-89,
18221,Deprimo,30-39,Female,E,30-59,
11858,Duro,40-49,Female,E,150-179,
23976,Deprimo,20-29,Male,E,60-89,
24076,Deprimo,20-29,Male,E,0-29,
23748,Mobilicorpus,20-29,Male,E,90-119,
22741,Deprimo,20-29,Male,E,30-59,
24347,Deprimo,20-29,Male,E,0-29,
20670,Deprimo,30-39,Male,E,30-59,
28202,Duro,50-59,Male,E,0-29,
24323,Deprimo,20-29,Female,E,180+,
17552,Liberacorpus,30-39,Male,E,0-29,
23181,Liberacorpus,30-39,Male,E,180+,
15144,Relashio,20-29,Female,E,30-59,
19146,Duro,30-39,Male,E,30-59,
12042,Defodio,40-49,Female,E,120-149,
21333,Defodio,20-29,Female,E,60-89,
23821,Defodio,50-59,Female,E,180+,
14760,Deprimo,30-39,Male,E,30-59,
19487,Deprimo,50-59,Female,E,150-179,
20887,Deprimo,50-59,Female,E,120-149,
25318,Deprimo,50-59,Female,E,60-89,
21186,Duro,50-59,Female,E,60-89,
25777,Relashio,50-59,Female,E,0-29,
25076,Relashio,50-59,Female,E,180+,
19270,Relashio,60>,Female,E,30-59,
11093,Oppugno,40-49,Male,E,180+,
12918,Relashio,50-59,Female,E,30-59,
14818,Relashio,40-49,Female,E,180+,
21830,Relashio,50-59,Male,E,120-149,
22338,Relashio,20-29,Male,E,0-29,
13296,Scourgify,60>,Female,E,0-29,
18712,Deprimo,20-29,Male,E,180+,
27264,Relashio,50-59,Female,E,180+,
13358,Relashio,60>,Male,E,30-59,
11326,Deprimo,40-49,Female,E,180+,
18232,Deprimo,30-39,Female,E,60-89,
23243,Defodio,20-29,Male,E,180+,
20416,Deprimo,30-39,Male,E,60-89,
10999,Relashio,50-59,Female,E,60-89,
12545,Deprimo,60>,Male,E,120-149,
25313,Deprimo,40-49,Male,E,30-59,
17342,Scourgify,20-29,Female,E,90-119,
14747,Relashio,50-59,Female,E,0-29,
19106,Relashio,50-59,Female,E,0-29,
27343,Oppugno,50-59,Female,E,90-119,
24346,Reducto,20-29,Female,E,30-59,
28612,Mobilicorpus,30-39,Male,E,30-59,
28790,Mobilicorpus,20-29,Female,E,180+,
19988,Deprimo,40-49,Female,E,60-89,
21133,Scourgify,60>,Female,E,30-59,
26675,Duro,30-39,Male,E,150-179,
13950,Deprimo,60>,Female,E,120-149,
22485,Deprimo,20-29,Male,E,60-89,
14204,Deprimo,50-59,Female,E,120-149,
22394,Fidelius Charm,30-39,Female,E,30-59,
24689,Defodio,40-49,Female,E,60-89,
18164,Scourgify,60>,Female,E,30-59,
17159,Relashio,30-39,Male,E,180+,
24185,Deprimo,30-39,Male,E,0-29,
24251,Deprimo,20-29,Female,E,0-29,
50062,Defodio,30-39,Female,E,30-59,
24352,Deprimo,20-29,Male,E,30-59,
20441,Deprimo,50-59,Male,E,90-119,
21492,Deprimo,50-59,Female,E,60-89,
18727,Relashio,30-39,Male,E,150-179,
28795,Mobilicorpus,20-29,Female,E,0-29,
28797,Mobilicorpus,20-29,Female,E,60-89,
28798,Mobilicorpus,20-29,Female,E,90-119,
18949,Deprimo,60>,Female,E,30-59,
24248,Deprimo,20-29,Male,E,60-89,
28682,Sonorus,20-29,Male,E,60-89,
28743,Fidelius Charm,20-29,Female,E,0-29,
28688,Mobilicorpus,20-29,Female,E,90-119,
28691,Mobilicorpus,30-39,Male,E,180+,
28711,Mobilicorpus,30-39,Female,E,150-179,
28713,Mobilicorpus,50-59,Female,E,90-119,
11432,Fidelius Charm,40-49,Female,E,30-59,
28640,Mobilicorpus,20-29,Female,E,30-59,
28647,Mobilicorpus,20-29,Male,E,120-149,
28805,Mobilicorpus,30-39,Female,E,0-29,
28631,Mobilicorpus,20-29,Female,E,0-29,
28637,Mobilicorpus,20-29,Male,E,0-29,
28652,Mobilicorpus,30-39,Female,E,0-29,
28670,Mobilicorpus,40-49,Male,E,30-59,
15381,Deprimo,40-49,Male,E,30-59,
25240,Mobilicorpus,50-59,Male,E,180+,
28826,Mobilicorpus,20-29,Male,E,0-29,
28834,Mobilicorpus,30-39,Male,E,150-179,
28776,Mobilicorpus,20-29,Male,E,120-149,
23601,Deprimo,30-39,Female,E,90-119,
21998,Glisseo,50-59,Female,E,60-89,
13858,Defodio,50-59,Male,E,60-89,
21133,Engorgio,60>,Female,E,60-89,
23747,Mobilicorpus,50-59,Female,E,30-59,
13691,Defodio,40-49,Female,E,120-149,
26848,Mobilicorpus,50-59,Female,E,150-179,
23817,Mobilicorpus,30-39,Male,E,120-149,
21271,Glisseo,50-59,Male,E,90-119,
25859,Glisseo,50-59,Female,E,0-29,
27834,Glisseo,60>,Male,E,180+,
15537,Engorgio,30-39,Female,E,90-119,
24859,Relashio,30-39,Male,E,60-89,
28239,Relashio,20-29,Male,E,150-179,
15644,Glisseo,30-39,Female,E,0-29,
24430,Reducto,50-59,Male,E,30-59,
24549,Engorgio,50-59,Female,E,0-29,
12795,Defodio,30-39,Male,E,0-29,
24035,Defodio,30-39,Female,E,150-179,
28743,Sonorus,20-29,Female,E,120-149,
18313,Duro,30-39,Male,E,90-119,
15723,Defodio,30-39,Male,E,0-29,
13965,Defodio,50-59,Male,E,30-59,
25897,Reducto,20-29,Male,E,0-29,
23178,Liberacorpus,30-39,Male,E,90-119,
26625,Mobilicorpus,20-29,Male,E,90-119,
26640,Reparo,30-39,Male,E,60-89,
27237,Relashio,20-29,Male,E,90-119,
13296,Engorgio,60>,Female,E,30-59,
18164,Engorgio,60>,Female,E,30-59,
21985,Aparecium,40-49,Male,E,30-59,
25220,Duro,20-29,Male,E,60-89,
25224,Duro,30-39,Male,E,30-59,
28601,Confringo,30-39,Male,E,30-59,
19795,Liberacorpus,30-39,Female,E,60-89,
19376,Defodio,40-49,Male,E,180+,
17700,Glisseo,20-29,Female,E,0-29,
15317,Glisseo,40-49,Male,E,180+,
23198,Liberacorpus,20-29,Female,E,90-119,
28451,Relashio,40-49,Female,E,150-179,
24851,Relashio,30-39,Male,E,30-59,
25662,Mobilicorpus,30-39,Female,E,30-59,
23393,Relashio,30-39,Female,E,150-179,
25157,Fidelius Charm,50-59,Male,E,60-89,
17342,Engorgio,20-29,Female,E,180+,
17367,Liberacorpus,30-39,Female,E,30-59,
21192,Liberacorpus,20-29,Male,E,30-59,
10079,Mobilicorpus,30-39,Male,E,180+,
22682,Locomotor Mortis,20-29,Female,E,0-29,
18122,Liberacorpus,20-29,Male,E,0-29,
20897,Liberacorpus,30-39,Male,E,120-149,
17353,Liberacorpus,40-49,Male,E,0-29,
21671,Liberacorpus,30-39,Female,E,180+,
15042,Glisseo,30-39,Male,E,30-59,
19877,Relashio,30-39,Male,E,90-119,
21123,Defodio,40-49,Male,E,90-119,
12824,Relashio,20-29,Female,E,180+,
12668,Fidelius Charm,20-29,Male,E,0-29,
10127,Mobilicorpus,40-49,Female,E,150-179,
10154,Fidelius Charm,30-39,Male,E,0-29,
10351,Fidelius Charm,20-29,Male,E,90-119,
10399,Fidelius Charm,40-49,Male,E,120-149,
10352,Mobilicorpus,40-49,NULL,E,60-89,
10388,Mobilicorpus,50-59,Female,E,0-29,
11517,Confringo,40-49,Female,E,0-29,
10268,Fidelius Charm,20-29,Male,E,60-89,
10237,Relashio,30-39,Female,E,60-89,
10310,Duro,20-29,Male,E,150-179,
10368,Fidelius Charm,30-39,Male,E,60-89,
10308,Relashio,30-39,Female,E,150-179,
23872,Fidelius Charm,30-39,Male,E,180+,
10268,Confringo,20-29,Male,E,30-59,
21269,Defodio,50-59,Female,E,60-89,
25708,Reducto,20-29,Male,E,30-59,
10154,Confringo,30-39,Male,E,180+,
11596,Defodio,40-49,Female,E,30-59,
12739,Defodio,30-39,Male,E,60-89,
10399,Confringo,40-49,Male,E,30-59,
25744,Glisseo,50-59,Female,E,90-119,
23132,Oppugno,20-29,Male,E,60-89,
20070,Deprimo,20-29,Male,E,150-179,
22394,Locomotor Mortis,30-39,Female,E,30-59,
17283,Defodio,30-39,Female,E,30-59,
20842,Defodio,40-49,Female,E,180+,
10368,Duro,30-39,Male,E,30-59,
10351,Confringo,20-29,Male,E,120-149,
10335,Duro,20-29,Male,E,0-29,
25662,Relashio,30-39,Female,E,60-89,
24732,Locomotor Mortis,30-39,Female,E,60-89,
10237,Stupefy,30-39,Female,E,180+,
22353,Mobilicorpus,20-29,Female,E,30-59,
22221,Defodio,30-39,Female,E,60-89,
25606,Oppugno,<20,Male,E,60-89,
27170,Deprimo,60>,Male,E,30-59,
10328,Mobilicorpus,30-39,Male,E,180+,
10208,Relashio,20-29,Female,E,120-149,
20644,Fidelius Charm,50-59,Female,E,0-29,
10404,Confringo,20-29,Female,E,90-119,
22778,Defodio,30-39,Female,E,120-149,
10414,Mobilicorpus,20-29,Female,E,0-29,
10413,Mobilicorpus,20-29,Female,E,60-89,
10406,Mobilicorpus,30-39,Female,E,60-89,
10409,Mobilicorpus,40-49,Female,E,120-149,
10505,Deprimo,30-39,Male,E,60-89,
10171,Reparo,40-49,Male,E,0-29,
10518,Deprimo,30-39,Male,E,30-59,
10591,Fidelius Charm,20-29,Male,E,60-89,
13718,Mobilicorpus,50-59,Female,E,30-59,
10605,Mobilicorpus,20-29,Male,E,120-149,
10571,Fidelius Charm,20-29,Male,E,180+,
27956,Defodio,30-39,Female,E,30-59,
10587,Fidelius Charm,20-29,Male,E,120-149,
20299,Oppugno,50-59,Male,E,90-119,
27489,Mobilicorpus,40-49,Female,E,60-89,
22981,Deprimo,30-39,Male,E,30-59,
15250,Deprimo,40-49,Male,E,120-149,
24456,Deprimo,50-59,Female,E,0-29,
24330,Deprimo,<20,Male,E,150-179,
18294,Mobilicorpus,20-29,Male,E,30-59,
27328,Mobilicorpus,40-49,Female,E,30-59,
23034,Mobilicorpus,50-59,Male,E,0-29,
27258,Mobilicorpus,50-59,Male,E,90-119,
27650,Relashio,30-39,Male,E,180+,
26605,Mobilicorpus,30-39,Male,E,180+,
24997,Defodio,50-59,Male,E,60-89,
27956,Defodio,30-39,Female,E,120-149,
23074,Deprimo,50-59,Female,E,90-119,
15653,Defodio,30-39,Male,E,0-29,
12042,Defodio,40-49,Female,E,30-59,
24923,Confringo,20-29,Male,E,120-149,
24616,Deprimo,30-39,Male,E,90-119,
23119,Deprimo,40-49,Female,E,180+,
18949,Deprimo,50-59,Female,E,120-149,
23126,Deprimo,50-59,Female,E,90-119,
15192,Deprimo,20-29,Female,E,150-179,
27685,Mobilicorpus,30-39,Female,E,0-29,
28797,Mobilicorpus,20-29,Female,E,150-179,
10413,Mobilicorpus,20-29,Female,E,30-59,
24180,Mobilicorpus,20-29,Female,E,30-59,
10154,Confringo,20-29,Male,E,60-89,
26745,Mobilicorpus,30-39,Male,E,60-89,
25194,Mobilicorpus,50-59,Female,E,150-179,
12601,Defodio,40-49,Female,E,30-59,
21535,Confringo,30-39,Male,E,90-119,
24233,Deprimo,20-29,Male,E,30-59,
17366,Mobilicorpus,20-29,Male,E,180+,
27480,Mobilicorpus,20-29,Male,E,120-149,
22338,Nox,20-29,Male,E,30-59,
25157,Fidelius Charm,40-49,Male,E,30-59,
10772,Mobilicorpus,40-49,Male,E,60-89,
10571,Mobilicorpus,20-29,Male,E,0-29,
23168,Fidelius Charm,20-29,Female,E,30-59,
10587,Mobilicorpus,20-29,Male,E,120-149,
50118,Deprimo,30-39,Female,E,30-59,
25897,Reducto,<20,Male,E,150-179,
12626,Defodio,30-39,Male,E,30-59,
27186,Mobilicorpus,20-29,Male,E,180+,
27415,Mobilicorpus,20-29,Male,E,30-59,
12580,Mobilicorpus,20-29,Female,E,180+,
10591,Confringo,20-29,Male,E,60-89,
10399,Confringo,30-39,Male,E,30-59,
22778,Defodio,20-29,Female,E,0-29,
14566,Deprimo,30-39,Male,E,0-29,
22077,Fidelius Charm,30-39,Male,E,90-119,
14146,Defodio,50-59,Male,E,30-59,
10735,Mobilicorpus,30-39,Female,E,0-29,
10760,Mobilicorpus,30-39,Male,E,30-59,
15255,Defodio,60>,Female,E,30-59,
12918,Relashio,40-49,Female,E,90-119,
16527,Oppugno,20-29,Female,E,0-29,
10511,Confringo,40-49,Female,E,60-89,
25427,Mobilicorpus,20-29,Male,E,60-89,
20369,Confringo,20-29,Female,E,150-179,
10723,Defodio,40-49,Male,E,60-89,
24060,Imperio,<20,Female,E,150-179,
10623,Fidelius Charm,50-59,Female,E,180+,
20942,Relashio,20-29,Female,E,180+,
21184,Relashio,20-29,Female,E,150-179,
10711,Fidelius Charm,20-29,Male,E,90-119,
15106,Defodio,20-29,Female,E,90-119,
24333,Levicorpus,40-49,Female,E,30-59,
25777,Relashio,50-59,Female,E,30-59,
10609,Sonorus,20-29,Female,E,30-59,
10851,Defodio,30-39,Male,E,90-119,
11098,Deprimo,20-29,Female,E,120-149,
11045,Fidelius Charm,20-29,Female,E,30-59,
11058,Fidelius Charm,20-29,Male,E,30-59,
11072,Fidelius Charm,20-29,Male,E,120-149,
11406,Confringo,20-29,Male,E,30-59,
11418,Confringo,20-29,Female,E,30-59,
11400,Confringo,40-49,Male,E,60-89,
11127,Fidelius Charm,30-39,Female,E,150-179,
17714,Liberacorpus,20-29,Female,E,0-29,
26556,Liberacorpus,20-29,Male,E,0-29,
14692,Confringo,40-49,Male,E,30-59,
15250,Deprimo,50-59,Male,E,30-59,
10623,Sonorus,50-59,Female,E,120-149,
10208,Liberacorpus,20-29,Female,E,180+,
22989,Liberacorpus,30-39,Male,E,60-89,
12824,Liberacorpus,20-29,Female,E,150-179,
26525,Liberacorpus,20-29,Male,E,0-29,
28494,Liberacorpus,30-39,Female,E,0-29,
27183,Fidelius Charm,30-39,Female,E,0-29,
15023,Liberacorpus,20-29,Female,E,90-119,
19337,Defodio,40-49,Male,E,30-59,
22497,Fidelius Charm,20-29,Female,E,180+,
23168,Liberacorpus,20-29,Female,E,180+,
11400,Confringo,40-49,Male,E,30-59,
23525,Duro,20-29,Male,E,30-59,
11127,Duro,30-39,Female,E,0-29,
21184,Liberacorpus,20-29,Female,E,0-29,
20942,Liberacorpus,20-29,Female,E,0-29,
10308,Liberacorpus,30-39,Female,E,180+,
24606,Imperio,20-29,Female,E,30-59,
11045,Mobilicorpus,20-29,Female,E,180+,
11072,Mobilicorpus,20-29,Male,E,60-89,
10561,Locomotor Mortis,40-49,Female,E,180+,
19877,Liberacorpus,30-39,Male,E,30-59,
27237,Liberacorpus,20-29,Male,E,0-29,
28451,Liberacorpus,40-49,Female,E,30-59,
17622,Fidelius Charm,20-29,Male,E,30-59,
14219,Imperio,50-59,Male,E,120-149,
23526,Liberacorpus,20-29,Male,E,120-149,
11423,Confringo,20-29,Male,E,60-89,
24859,Liberacorpus,30-39,Male,E,0-29,
17359,Liberacorpus,30-39,Male,E,0-29,
27923,Fidelius Charm,30-39,Female,E,30-59,
28239,Liberacorpus,20-29,Male,E,120-149,
11224,Mobilicorpus,30-39,Male,E,30-59,
27639,Fidelius Charm,30-39,Female,E,120-149,
23393,Liberacorpus,30-39,Female,E,90-119,
11058,Mobilicorpus,20-29,Male,E,30-59,
11240,Imperio,40-49,Male,E,0-29,
11313,Confringo,20-29,Male,E,30-59,
11238,Mobilicorpus,40-49,Male,E,60-89,
11248,Deprimo,20-29,Female,E,30-59,
15419,Fidelius Charm,30-39,Female,E,30-59,
19382,Fidelius Charm,40-49,Female,E,180+,
26837,Confringo,50-59,Male,E,150-179,
25179,Liberacorpus,50-59,Female,E,0-29,
15108,Glisseo,50-59,Female,E,0-29,
12671,Defodio,20-29,Male,E,30-59,
18890,Fidelius Charm,50-59,Female,E,30-59,
22548,Defodio,50-59,Male,E,30-59,
22969,Duro,30-39,Female,E,30-59,
12917,Deprimo,40-49,Female,E,60-89,
15095,Duro,30-39,Female,E,30-59,
11305,Deprimo,20-29,Male,E,0-29,
11180,Deprimo,20-29,Male,E,120-149,
23319,Deprimo,30-39,Male,E,90-119,
21619,Fidelius Charm,20-29,Female,E,0-29,
17622,Confringo,20-29,Male,E,180+,
28087,Locomotor Mortis,20-29,Male,E,180+,
24036,Aparecium,50-59,Male,E,90-119,
11443,Mobilicorpus,30-39,Male,E,180+,
11967,Confringo,30-39,Female,E,90-119,
11972,Confringo,20-29,Male,E,90-119,
26739,Defodio,50-59,Male,E,90-119,
50313,Meteolojinx Recanto,30-39,Male,E,0-29,
26980,Locomotor Mortis,20-29,Male,E,30-59,
12166,Mobilicorpus,20-29,Male,E,0-29,
12057,Confringo,20-29,Male,E,30-59,
12165,Deprimo,20-29,Male,E,120-149,
12081,Oppugno,30-39,Male,E,180+,
12144,Locomotor Mortis,20-29,Male,E,30-59,
12063,Locomotor Mortis,20-29,Male,E,0-29,
11514,Confringo,30-39,Female,E,120-149,
11526,Defodio,20-29,Female,E,30-59,
27089,Oppugno,30-39,Male,E,180+,
18685,Duro,50-59,Female,E,60-89,
14681,Defodio,40-49,Female,E,150-179,
15776,Defodio,20-29,Female,E,180+,
24346,Deprimo,20-29,Female,E,90-119,
22290,Defodio,20-29,Female,E,150-179,
22835,Defodio,40-49,Female,E,90-119,
23933,Obscuro,20-29,Female,E,90-119,
19966,Confringo,20-29,Female,E,0-29,
24664,Defodio,30-39,Female,E,30-59,
17875,Glisseo,20-29,Male,E,0-29,
27344,Obscuro,20-29,Male,E,60-89,
27639,Mobilicorpus,30-39,Female,E,0-29,
15644,Lumos,30-39,Female,E,90-119,Reduced Light
16527,Oppugno,30-39,Female,E,120-149,
20440,Fidelius Charm,50-59,Male,E,150-179,
25604,Locomotor Mortis,40-49,Female,E,0-29,
11549,Oppugno,20-29,Male,E,60-89,
18707,Liberacorpus,20-29,Male,E,180+,
11544,Defodio,50-59,Female,E,30-59,
11569,Imperio,20-29,Female,E,90-119,
11590,Imperio,30-39,Male,E,180+,
23293,Liberacorpus,30-39,Female,E,180+,
11629,Imperio,20-29,Male,E,150-179,
11747,Mobilicorpus,20-29,Male,E,0-29,
20143,Confringo,20-29,Female,E,60-89,
21923,Wingardium Leviosa,50-59,Male,F,0-29,
10408,Wingardium Leviosa,40-49,Male,F,60-89,
21927,Wingardium Leviosa,30-39,Male,F,0-29,
11533,Confringo,50-59,Female,F,60-89,
11604,Defodio,50-59,Male,F,150-179,
12555,Mobilicorpus,40-49,Male,F,30-59,
21269,Defodio,50-59,Female,F,120-149,
17627,Defodio,50-59,Male,F,30-59,
24129,Defodio,50-59,Female,F,0-29,
18105,Liberacorpus,60>,Male,F,30-59,
21045,Liberacorpus,50-59,Female,F,120-149,
25797,Liberacorpus,50-59,Female,F,30-59,
17859,Liberacorpus,40-49,Female,F,120-149,
50585,Liberacorpus,60>,Female,F,120-149,
14895,Mobilicorpus,60>,Female,F,120-149,
28348,Specialis Revelio,20-29,Male,F,60-89,
14107,Defodio,60>,Male,F,120-149,
16724,Defodio,50-59,Female,F,60-89,
19547,Defodio,60>,Female,F,0-29,
20915,Liberacorpus,50-59,Female,F,150-179,
10035,Liberacorpus,40-49,Female,F,150-179,
19977,Liberacorpus,40-49,NULL,F,30-59,
15312,Liberacorpus,20-29,Male,F,30-59,
28194,Liberacorpus,40-49,Male,F,30-59,
14880,Liberacorpus,40-49,Female,F,30-59,
25857,Liberacorpus,50-59,Female,F,60-89,
28089,Duro,50-59,Female,F,60-89,
10697,Duro,50-59,Male,F,30-59,
28455,Fidelius Charm,60>,Female,F,30-59,
28888,Defodio,40-49,Male,F,30-59,
14964,Impedimenta,30-39,Female,F,0-29,
19744,Locomotor Mortis,60>,Female,F,60-89,
12040,Meteolojinx Recanto,40-49,Female,F,60-89,
19506,Defodio,50-59,Male,F,120-149,
20847,Defodio,50-59,Female,F,30-59,
26739,Defodio,50-59,Male,F,120-149,
12042,Defodio,40-49,Female,F,180+,
50162,Impedimenta,60>,Female,F,0-29,
16121,Specialis Revelio,50-59,Female,F,30-59,
21649,Meteolojinx Recanto,50-59,Female,F,0-29,
13858,Defodio,50-59,Male,F,60-89,
20958,Locomotor Mortis,50-59,Male,F,60-89,
19207,Meteolojinx Recanto,60>,Female,F,120-149,
28560,Meteolojinx Recanto,60>,Female,F,90-119,
26837,Confringo,50-59,Male,F,60-89,
13518,Meteolojinx Recanto,40-49,Female,F,180+,
14848,Meteolojinx Recanto,40-49,Female,F,60-89,
18663,Meteolojinx Recanto,50-59,Female,F,0-29,
21813,Meteolojinx Recanto,60>,Male,F,180+,
24142,Meteolojinx Recanto,50-59,Female,F,30-59,
27397,Meteolojinx Recanto,60>,Male,F,90-119,
14751,Aparecium,50-59,Female,F,90-119,
20543,Defodio,50-59,Female,F,60-89,
19337,Defodio,30-39,Male,F,30-59,
12749,Defodio,50-59,Female,F,180+,
25484,Defodio,50-59,Female,F,180+,
25503,Defodio,50-59,Female,F,60-89,
28653,Defodio,60>,Female,F,60-89,
17874,Defodio,60>,Male,F,90-119,
21745,Impedimenta,20-29,Female,F,60-89,
22981,Impedimenta,30-39,Male,F,180+,
15769,Meteolojinx Recanto,60>,Male,F,120-149,
17309,Meteolojinx Recanto,20-29,Male,F,150-179,
19320,Meteolojinx Recanto,40-49,NULL,F,30-59,
18976,Meteolojinx Recanto,50-59,Female,F,30-59,
20180,Meteolojinx Recanto,50-59,Female,F,30-59,
20568,Meteolojinx Recanto,50-59,Female,F,90-119,
20937,Meteolojinx Recanto,60>,Female,F,60-89,
21670,Meteolojinx Recanto,50-59,Female,F,30-59,
23359,Meteolojinx Recanto,50-59,Female,F,90-119,
25458,Meteolojinx Recanto,50-59,Female,F,30-59,
26042,Meteolojinx Recanto,50-59,Female,F,60-89,
27016,Meteolojinx Recanto,40-49,Male,F,30-59,
10165,Meteolojinx Recanto,50-59,Female,F,30-59,
10372,Meteolojinx Recanto,50-59,Female,F,30-59,
12306,Meteolojinx Recanto,50-59,Male,F,0-29,
12713,Meteolojinx Recanto,40-49,Female,F,30-59,
13512,Meteolojinx Recanto,40-49,Female,F,0-29,
14992,Meteolojinx Recanto,40-49,Female,F,30-59,
15100,Meteolojinx Recanto,40-49,Female,F,30-59,
20010,Meteolojinx Recanto,40-49,Female,F,30-59,
20052,Meteolojinx Recanto,50-59,Female,F,30-59,
20998,Meteolojinx Recanto,50-59,Female,F,30-59,
22809,Meteolojinx Recanto,40-49,Male,F,60-89,
23065,Meteolojinx Recanto,50-59,Female,F,180+,
25108,Meteolojinx Recanto,40-49,Male,F,180+,
25805,Meteolojinx Recanto,50-59,Female,F,60-89,
10797,Defodio,40-49,Female,F,0-29,
12340,Defodio,40-49,Male,F,60-89,
13085,Defodio,50-59,Female,F,120-149,
17497,Defodio,20-29,Female,F,30-59,
24473,Defodio,50-59,Female,F,30-59,
11650,Defodio,50-59,Male,F,30-59,
19750,Meteolojinx Recanto,60>,Female,F,0-29,
13092,Meteolojinx Recanto,50-59,Female,F,90-119,
14999,Meteolojinx Recanto,60>,Male,F,30-59,
24992,Wingardium Leviosa,50-59,Male,F,90-119,
13570,Wingardium Leviosa,30-39,Male,F,30-59,
12632,Meteolojinx Recanto,40-49,Male,F,60-89,
19458,Meteolojinx Recanto,60>,Female,F,30-59,
19924,Meteolojinx Recanto,50-59,Female,F,150-179,
22093,Meteolojinx Recanto,50-59,Female,F,30-59,
22386,Meteolojinx Recanto,50-59,Female,F,30-59,
25383,Meteolojinx Recanto,50-59,Female,F,30-59,
26354,Meteolojinx Recanto,50-59,Female,F,0-29,
28496,Meteolojinx Recanto,50-59,Male,F,30-59,
28866,Meteolojinx Recanto,50-59,Female,F,120-149,
10392,Meteolojinx Recanto,40-49,Female,F,150-179,
11092,Meteolojinx Recanto,60>,Female,F,90-119,
13078,Meteolojinx Recanto,40-49,Male,F,90-119,
14990,Meteolojinx Recanto,50-59,Female,F,0-29,
15250,Meteolojinx Recanto,40-49,Male,F,120-149,
19117,Meteolojinx Recanto,40-49,Male,F,90-119,
22733,Meteolojinx Recanto,60>,Female,F,30-59,
24035,Meteolojinx Recanto,30-39,Female,F,180+,
24456,Meteolojinx Recanto,50-59,Female,F,150-179,
16539,Deprimo,40-49,Male,F,60-89,
21417,Defodio,40-49,NULL,F,90-119,
21948,Defodio,50-59,Male,F,0-29,
21960,Defodio,50-59,Male,F,30-59,
21963,Defodio,40-49,Male,F,180+,
13712,Mobilicorpus,60>,Female,F,0-29,
23406,Imperio,20-29,Male,F,60-89,
13992,Imperio,60>,Male,F,30-59,
10036,Duro,60>,Female,F,90-119,
11551,Duro,50-59,Female,F,30-59,
13334,Duro,60>,Male,F,60-89,
18294,Duro,20-29,Male,F,30-59,
28170,Duro,40-49,Male,F,90-119,
25671,Duro,50-59,Male,F,30-59,
17230,Mobilicorpus,20-29,Male,F,150-179,
13262,Mobilicorpus,40-49,Male,F,30-59,
25703,Mobilicorpus,40-49,Male,F,60-89,
19802,Fidelius Charm,50-59,Female,F,0-29,
21154,Fidelius Charm,60>,Female,F,30-59,
21223,Fidelius Charm,50-59,Male,F,0-29,
22428,Fidelius Charm,50-59,Female,F,0-29,
23307,Fidelius Charm,60>,Female,F,90-119,
24355,Fidelius Charm,50-59,Female,F,30-59,
24997,Fidelius Charm,50-59,Male,F,60-89,
25350,Fidelius Charm,50-59,Female,F,0-29,
25581,Fidelius Charm,50-59,Male,F,30-59,
11670,Fidelius Charm,50-59,Female,F,180+,
11739,Fidelius Charm,40-49,Female,F,0-29,
12653,Fidelius Charm,40-49,NULL,F,90-119,
12680,Fidelius Charm,40-49,Male,F,30-59,
13340,Fidelius Charm,50-59,Male,F,150-179,
15974,Fidelius Charm,50-59,Female,F,0-29,
19211,Fidelius Charm,60>,Female,F,30-59,
19263,Fidelius Charm,40-49,Female,F,0-29,
19888,Fidelius Charm,50-59,Female,F,120-149,
20511,Fidelius Charm,50-59,Female,F,180+,
21009,Fidelius Charm,60>,Female,F,0-29,
25730,Fidelius Charm,50-59,Female,F,0-29,
26193,Fidelius Charm,30-39,Female,F,30-59,
27227,Fidelius Charm,50-59,Female,F,150-179,
21418,Defodio,30-39,Male,F,150-179,
21616,Defodio,40-49,Female,F,90-119,
21703,Defodio,30-39,Female,F,150-179,
21904,Defodio,40-49,Male,F,60-89,
22109,Defodio,20-29,Female,F,30-59,
12842,Defodio,40-49,NULL,F,150-179,
28309,Defodio,60>,Male,F,60-89,
19637,Defodio,50-59,Female,F,30-59,
21832,Defodio,30-39,Female,F,60-89,
11073,Confringo,50-59,Female,F,0-29,
